Date	User	Tweet	sentiment
2021-04-16 02:58:57+00:00	respaskot11	"PPKM SKALA MIKRO POLRES PASURUAN KOTA

#polripresisi #presisi #jawatimurbangkit #jogopaskot #lawancovid19 #protokolkesehatan #ppkm #pemberlakuanpembatasankegiatanmasyarakat https://t.co/uc8lc6rLtk"	1
2021-04-15 14:45:15+00:00	arnold5508	Kritis &amp; Jernih dengan data. Pertumbuhan #PDB 2021 capai 5% : Optimis atau Ilusionis ? Kondisi #PSBB &amp; #PPKM pd triwulan-1 implikasinya ptmbhn tdk jauh dari -1%-0% juga triwulan-2 krn perpanjangan PPKM. Kejar tumbuh 5% pd 2021 Triwulan-3 &amp; 4 butuh tumbuh 8.76% &amp; 9.22% wouw ! https://t.co/67J70gli1F	1
2021-04-15 09:54:33+00:00	DKIJakarta	"(2/2) Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/LW0CMLOS0Q"	1
2021-04-15 09:54:25+00:00	DKIJakarta	"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 15 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/CxRaNtoGxS"	1
2021-04-15 08:54:16+00:00	redaksisuma	"Meski sudah melakukan PPKM, Kota Palembang kini malah menyandang status zona merah penyebaran covid-19.

#zonamerahcovid #COVID19 #coronavirus #Corona #palembang #PPKM #protokolkesehatan #sumaid 
https://t.co/o93vrjdOKM"	1
2021-04-15 08:17:35+00:00	Ilham_PDTI	"Rapat Koordinasi terkait Asistensi RAB PPKM Mikro di Aula DPMD.
#ppkm https://t.co/Hyurwzuvtl"	1
2021-04-15 08:09:40+00:00	satukanalcom	"SATUKANAL. com , #Batu– Pandemi Covid-19 mulai surut kini. Namun, masih adanya Pemberlakuan Pembatasan Kegiatan Masyarakat (#Ppkm)...
.
.
#PandemiCovid19 #SumberTorongPark #WisataKotaBatu #WisataSumberTorongParkTakKunjungRamai
https://t.co/3jE5yv7ojv"	1
2021-04-15 01:26:49+00:00	respaskot11	"PPKM SKALA MIKRO POLRES PASURUAN KOTA

#polripresisi #presisi #jawatimurbangkit #jogopaskot #lawancovid19 #protokolkesehatan #ppkm #pemberlakuanpembatasankegiatanmasyarakat https://t.co/e19raV2D4Q"	1
2021-04-14 12:20:00+00:00	inewsdotid	"Pemkab Bogor Perketat PPKM Selama Ramadan dan Lebaran 

#PPKM #Ramadan #Lebaran  https://t.co/6BrqdXRohu"	1
2021-04-14 10:52:10+00:00	DKIJakarta	"(2/2) Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/TpJqnUUDDA"	1
2021-04-14 10:52:06+00:00	DKIJakarta	"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 14 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/KmW8syM5KR"	1
2021-04-14 06:34:44+00:00	arifahriza3	"#PPKM
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/fxXnkw59DY"	1
2021-04-14 05:12:07+00:00	Sulan9Aan	"Bincang2 dengan Perangkat Desa Cupang Gading Kecamatan Sekadau Hulu Kabupaten Sekadau.
@tppkemendes 
@kemendesapdtt 
@halimiskandarnu 
@KPW3Kalbar
@tppbermedsos
@PLD_KALBAR 
#Adaptasikebiasaanbaru
#SDGs
#PPKM https://t.co/0D7LJkaBe6"	1
2021-04-14 04:15:45+00:00	RiauTwit	"Dua RW yg udah nerapkan #ppkm
Adalah;

1. RW 04 kelurahan Tangkerang Timur
2. RW 06 Sidomulyo Timur"	1
2021-04-14 00:18:59+00:00	HumasSalatiga	@yuliyanto_7 @MasHaris03 @humasjateng @ganjarpranowo @TajYasinMZ #salatiga #ppkm #tahap VI https://t.co/SfzNOlC3K6	1
2021-04-14 00:17:57+00:00	HumasSalatiga	@yuliyanto_7 @MasHaris03 @humasjateng @ganjarpranowo @TajYasinMZ #ppkm mikro #tahap VI https://t.co/Qcfn5IY8VT	1
2021-04-13 10:41:46+00:00	DKIJakarta	"(2/2) Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/qITgPrkqvU"	1
2021-04-13 10:41:38+00:00	DKIJakarta	"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 13 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/DZs9P6EpIJ"	1
2021-04-13 10:40:32+00:00	Sulan9Aan	"Fasilitasi Musyawarah desa tentang PPKM pada  Desa Boti Kecamatan Sekadau Hulu Kabupaten Sekadau.
@halimiskandarnu 
@tppkemendes 
@KPW3Kalbar 
@PLD_KALBAR 
#PPKM
#SDGs https://t.co/TGHnsu0ODH"	1
2021-04-13 06:14:58+00:00	DKIJakarta	"Tetap semangat jalankan prokes yang ada dengan disiplin. Ini semua adalah amanat yang dititipkan kepada diri kita masing-masing untuk melawan pandemi. 

#jagajakarta #HadapiBersama #COVID19 #ppkm #pandemibelumusai #jaki #kotakolaborasi #ramadan2021
#ramadan1442H https://t.co/WkUZ9h1EXS"	0
2021-04-13 06:14:48+00:00	DKIJakarta	"Teman-teman, berikut poin penting kebijakan aktivitas bulan Ramadan selama masa Pemberlakukan Pembatasan Kegiatan Masyarakat (PPKM) Mikro!

#JagaJakarta #HadapiBersama #COVID19  #pandemibelumusai #ppkm #jaki #kotakolaborasi #ramadan2021
#Ramadan #puasa https://t.co/DE4avA6iXZ"	1
2021-04-12 21:30:10+00:00	GoodKadrun	Berbagai daerah mulai memperpanjang pemberlakuan #PPKM Mirko karena dinilai efektif dalam menekan kasus covid-19. https://t.co/IvW8b1KIwX	1
2021-04-12 14:00:28+00:00	BacaDiBaBe	PPKM Mikro di Kota Balikpapan Diperpanjang Hingga 24 April, Ada Relaksasi #ppkm #KotaBalikpapan #PolisiPamongPraja https://t.co/UKPV9naFTW https://t.co/TQzv216U6b	1
2021-04-12 11:18:03+00:00	DKIJakarta	"(2/2) Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/IUe0qI8BYu"	1
2021-04-12 11:17:58+00:00	DKIJakarta	"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 12 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/lMYoteBWW4"	1
2021-04-12 03:23:07+00:00	arifahriza3	"#PPKM
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/U6B9oJoz50"	1
2021-04-11 10:01:29+00:00	DKIJakarta	"(2/2) Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/VussOXuqBy"	1
2021-04-11 10:01:25+00:00	DKIJakarta	"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 11 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/JQ4UBTpKjR"	1
2021-04-11 04:17:12+00:00	KarimAyahChibid	"#PPKM
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/0PAACoVPiA"	1
2021-04-10 15:11:20+00:00	murianewscom	"Tak Ada Lagi Pembatasan Jam Operasi Usaha Kuliner di Grobogan Meski PPKM Mikro Diperpanjang.

Selengkapnya klik tautan berikut ini.
#grobogan #pkl #ppkm #mikro 

https://t.co/oOdwqnMBsU"	1
2021-04-10 10:22:10+00:00	DKIJakarta	"(2/2) Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/Eb6b3XDz7P"	1
2021-04-10 10:22:05+00:00	DKIJakarta	"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 10 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/AJ4xjoJ3py"	1
2021-04-10 08:24:09+00:00	Polsekkemlagi2	"Lebih baik tidak mudik dulur

#poldajawatimur
#PolresMojokertoKota 
#mudik 
#lebaran 
#ningpolwan 
#cakwito 
#bokcomel 
#covid19 
#covid 
#corona 
#vaksin 
#sinovac 
#5m 
#psbb 
#ppkm 
#jatim #jawatimur 
#surabaya 
#presisi 
#polisiganteng 
#polisicantik https://t.co/PkzCzv3uX0"	1
2021-04-10 06:14:18+00:00	Andyhryanshah82	"#PPKM
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/Xa1HgjTvEb"	1
2021-04-10 06:04:53+00:00	arifahriza3	"#PPKM
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/bCazurA0Wd"	1
2021-04-10 01:32:28+00:00	KarimAyahChibid	"#PPKM
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/dneNtgwiCG"	1
2021-04-10 01:31:38+00:00	Domingo22820066	"Tetap jaga protokol kesehatan yang diterapkan 5M:
1. Memakai masker
2. Mencuci tangan pakai sabun dan air mengalir
3. Menjaga jarak
4. Menjauhi kerumunan
5. Membatasi mobilisasi dan interaksi
#PPKM
@jokowi 
@halimiskandarnu 
@fachrilabalado 
@KPW3Kalbar 
@PLD_KALBAR https://t.co/sg51JDfbKf"	1
2021-04-09 11:38:30+00:00	DKIJakarta	"(2/2) Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/Lby10YAvfp"	1
2021-04-09 11:38:22+00:00	DKIJakarta	"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 9 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/ezIvd3YMGL"	1
2021-04-09 11:11:56+00:00	arnold5508	"Let data talk on COVID-19 in Asia
Latest situation &amp; trend of daily new cases
Increasing : #Asia #India #Philippine #Japan 
Slight increasing : #SouthKorea
Flat : #Malaysia 
Flat to slight decreasing : #Indonesia - time to exit #PPKM
@BudiGSadikin @BNPB_Indonesia @jokowi https://t.co/nyOealEKcw"	1
2021-04-09 08:22:40+00:00	arifahriza3	"#PPKM
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/icc1vvK2Al"	1
2021-04-09 07:46:42+00:00	kecpiyungan1	"Perpanjangan PPKM Mikro Sesuai dengan Instruksi Bupati Bantul No. 10/Instr/2021 tentang perpanjangan Pemberlakukan Pembatasan Kegiatan Masyarakat (PPKM) berbasis Mikro di Kab.Bantul diperpanjang  hingga 19 April 2021.

Link unduh : https://t.co/a4PkqMB1CA

#ppkm #COVID19 https://t.co/mBL6GsNZho"	1
2021-04-09 04:53:15+00:00	KarimAyahChibid	"#PPKM
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/LciujvwGVC"	1
2021-04-09 04:13:29+00:00	suarapakar	"Varian Baru Covid-19 ‘E484K’ Ditemukan, RI Perketat Kedatangan Internasional - https://t.co/7DDCaSDoYE 

#COVID19 #FEATURED  #INGGRIS #PPKM #virus  #E484K"	1
2021-04-09 02:17:32+00:00	andriefendy	"#PPKM Mikro desa merupakan solusi 

@jokowi 
@halimiskandarnu 
@malik_haramain 
@imansyukri 
@taufikmadjid71 
@fachrilabalado 
@rosyidah 
@Pusat_PPMD 
@kemendespdtt 
@SukoyoKasekpro 
@azzameldzikrie 
@tppkemendes 
@berandadesaID
@Tppiprovbabel 
@asmirzan https://t.co/KR327S5swf"	1
2021-04-09 00:22:25+00:00	pldkalibawamg	"Kewilayahan RT paling tepat menangkal covid-19
#bersamasama
#cegahcocid19
#patuhiprokes
#5m
#3m
#PPKM
@jokowi @halimiskandarnu @P3mdY @Murtodo68 @p3mdkulonprogo @teguhsantosa123 @kalibawangkp_ https://t.co/5v20Wg4OAd"	1
2021-04-08 11:05:58+00:00	DKIJakarta	"(2/2) Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/9NgnlKEWPY"	1
2021-04-08 11:05:53+00:00	DKIJakarta	"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 8 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/eozVaZAZXZ"	1
2021-04-08 06:42:22+00:00	Golkar2024	"#Repost @golkar.indonesia
• • • • • •

Jaga Efektivitas Pengendalian Covid-19, Pemerintah Perpanjang dan Perluas PPKM Mikro.

#ppkm #mikro #vaksinasi #covid_19 #golkarindonesia https://t.co/EVhQOPQEIk"	1
2021-04-08 05:55:45+00:00	thesmartlocalid	"The Jakarta government is extending the restrictions on the movement of people, or #PPKM, to curb the spread of COVID-19.
 
https://t.co/02dwXP0cMY

#jakarta #indonesia #covid19 #pandemic #psbb"	1
2021-04-08 04:35:48+00:00	arifahriza3	"#PPKM
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian https://t.co/JBQz4xHsDB"	1
2021-04-08 03:23:19+00:00	aloengopiekNgb	"Selalu Patuhi Prokes.
#Cegahcovid19
#PPKM
#Desalawancovid
@jokowi
@halimiskandarnu
@imansyukri
@malik_haramain
@taufikmadjid71
@yusradaridesa
@Pusat_PPMD
@tppkemendes
@kemendesapdtt
@KPW3Kalbar
#GusMenteri
#YusraDariDesa
#kemendesapdtt
#puspenpmd
#tppkemendesa https://t.co/mUJgvEnPnN"	1
2021-04-08 01:37:19+00:00	KarimAyahChibid	"#PPKM
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/aeIT5UFZH9"	1
2021-04-08 00:57:58+00:00	bibah88	"Tetap waspada
#dilarang mudik
#PPKM mikro desa
#TPP JATIM
#TPP moxer
#TPP NGORO https://t.co/AYoJ3XDdrF"	1
2021-04-07 23:51:57+00:00	gamalputumangg2	"Selalu waspada
@jokowi 
@halimiskandarnu 
@budimuni98 
@fachrilabalado 
@tppkemendes @kemendespdtt 
#ppkm
#desamembangun
#PendampingDesa 
#SDGsDesa 
#GusMenteri https://t.co/1Dxvh2B36t"	1
2021-04-07 13:21:51+00:00	asepkurnia0000	"Mari tingkatkan kewaspadaan terhadap pandemik ini.

Arahan Menteri Desa untuk semua masyarakat.

#tppsungaibahar
#ppkm 
#kemendesaPDTT 

@jokowi 
@halimiskandarnu https://t.co/dD1Fmqkxxx"	1
2021-04-07 12:48:51+00:00	arnold5508	Mobilitas masyarakat selalu dituding sebagai biang kerok peningkatan kasus harian dan #PPKM diperpanjang sejak 6 April 2021 untuk 2 minggu. Jelas keputusan tersebut bukanlah #Evidence #Base - dengan nalar yang sama selayaknya #mudik #HariRaya tidak dilarang. https://t.co/iKWRdX2mF5	2
2021-04-07 11:22:59+00:00	DKIJakarta	"(2/2) Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/2UZTsT1u0K"	1
2021-04-07 11:22:53+00:00	DKIJakarta	"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 7 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/ehYqZH3k13"	1
2021-04-07 10:42:48+00:00	fajaronline	PPKM Makassar Diperpanjang hingga 19 April, Tarawih Boleh di Masjid, Restoran Bisa Buka Siang Saat Ramadan https://t.co/poFGyhKg7p #PPKM #RestoranBukaRamadan #TarawihDiMasjid	1
2021-04-07 09:53:42+00:00	arnold5508	@KATADATAcoid Dgn #PPKM dipastikan pertumbuhan triwulan-1 negatif perpanjangan PPKM akan bikin triwulan-2 tdk jauh dari kisaran 0% tinggal berharap triwulan-3 &amp; triwulan-4. Agar tumbuh 4.3% pd 2021 T-3 &amp; T-4 masing-masing harus tumbuh (4x4.3%) / 2 = 8.6% hal ini tdk pernah terjadi sebelumnya	2
2021-04-07 09:51:55+00:00	ekonomimaju	"Dengan demikian, sebanyak 20 provinsi kini menerapkan PPKM Mikro.

#PPKM #Mikro #PerekonomianMaju #EkonomiMaju #airlanggahartarto"	1
2021-04-07 08:10:12+00:00	indoseputarinfo	"Terbukti kan di beberapa daerah angka kasus aktifnya udah berkurang? Mantap pak, lanjutkan!

Berita selengkapnya: https://t.co/dyVGCpUUC0

#ekonomi #ppkmmikro #ppkm #polri #tni"	0
2021-04-07 07:19:03+00:00	KabarSiang	Jakarta Macet, PAN Minta Anies Terapkan Ganjil Genap Lagi #macet #ganjilgenap #ppkm https://t.co/ZrrFdVMXEy	1
2021-04-07 07:10:24+00:00	totoksoefijanto	Mari perhatikan aturan utk dunia usaha di #Jakarta selama perpanjangan #ppkm saat ini. Kapasitas #wfh tetap 50% dan aktivitas seni budaya 25%, mall tutup pk 21:00 wib. @dkijakarta #jakartatanggapcorona #jakartatangguh  https://t.co/xGkdwxGW1D https://t.co/eL0hKitEwR	1
2021-04-07 06:03:04+00:00	cupik_elmurtado	"Upaya pemerintah utk menekan dan memutuskan penyebaran covid 19 dengan program PPKM Mikro, karena itu mari kita sukseskan program PPKM Mikro dengan menerapkan Prokes 3M dan 3T. 

#ppkm 
#gusmentri 
#halimiskandarnu 
#jokowi 
#relawancovid19 
#satgascovid19 https://t.co/GLwQxcvi2v"	0
2021-04-07 05:26:20+00:00	polsekkuta	"Bersatu Lawan Covid-19
Kontrol dan Waskat Personil, Tingkatkan Kewaspadaan Ingatkan Patuhi Prokes.
#divisihumaspolri #poldabali #polrestadenpasar #waskat #provos #ppkm #skalamikro #infobadung #badungnews #denpasarviral #infobali #infokutaterkini #tribunbali #tribratanews #kuta https://t.co/UjZ4BH2ruR"	1
2021-04-07 04:01:46+00:00	arifahriza3	"#PPKm
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/A27ocjiTXY"	1
2021-04-07 02:23:11+00:00	Andyhryanshah82	"#PPKm
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian https://t.co/pJOW6hgMt7"	1
2021-04-07 02:04:53+00:00	DKIJakarta	"Yuk, jalankan PPKM ini secara serius dan dengan disiplin yang tinggi. Bersama #jagajakarta, kita putus rantai penularan COVID-19. 

#JakartaTanggapCorona #HadapiBersama #COVID19  #pandemibelumusai #ppkm #pandemibelumusai #jaki #kotakolaborasi https://t.co/GTg27ghn6H"	1
2021-04-07 02:04:51+00:00	DKIJakarta	"Teman-teman, berikut poin penting kebijakan aktivitas selama masa Pemberlakukan Pembatasan Kegiatan Masyarakat (PPKM) Mikro!

#JakartaTanggapCorona #HadapiBersama #COVID19  #pandemibelumusai #ppkm #pandemibelumusai #jaki #kotakolaborasi https://t.co/2dLy8zoZeE"	1
2021-04-07 01:43:33+00:00	dia_wasesa	"#ppkm 
#pemberlakuanpembatasankegiatanmasyarakat
@halimiskandarnu 
@yusradaridesa 
@tppkemendes 
@Tppiprovbabel https://t.co/NlhqvT5LRJ"	1
2021-04-07 01:39:52+00:00	MaradonaGintin6	"#PPKm
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/FcTfWHdOW2"	1
2021-04-07 01:38:55+00:00	MaradonaGintin6	"#PPKm
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1"	1
2021-04-07 01:38:44+00:00	LuciartyWiwik	"#PPKM Mikro Desa
#PositifCovid19
@jokow
@halimiskandarnu 
@yusradaridesa 
@tppkemendes 
@ChoirilAkbar6 
@tppi_p3mdbkl 
@KPW2_BKL 
@Said78371407 
@atik_sajah 
@feri_sus77bkl 
@fahmiakbarlbg https://t.co/jGPhw0tVDW"	1
2021-04-07 01:35:49+00:00	KarimAyahChibid	"#PPKm
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/7A6QDUbvhq"	1
2021-04-06 23:27:55+00:00	SamChamaloedin	#tppkemendesa #ppkm https://t.co/JLeb6CK0yM	1
2021-04-06 23:13:34+00:00	Ishakpulaulaut2	"PPKM MIKRO DESA
#PPKM
#TPPKalsel
#TPPTanbu
@halimiskandarnu 
@imansyukri 
@malik_haramain 
@taufikmadjid71
@yusradaridesa 
@fachrilabalado  
@Pusat_PPMD 
@kemendesapdtt 
@SukoyoKasekpro 
@azzameldzikrie 
@tppkemendes  
@berandadesaID
@tpp_provKalsel https://t.co/OkLt8pUYwj"	1
2021-04-06 14:09:27+00:00	kabarsleman	"Ayo saling mengingatkan untuk menaati peraturan demi kebaikan kita bersama.

Tetap lakukan CITA MAS JAJAR, Cuci Tangan, Pakai Masker, Jaga Jarak, juga hindari kerumunan maupun kegiatan makan bersama.

Sleman BISA !!!

#PPKM
#PTKMSleman
#Sleman
#SlemanBebasCovid19"	0
